"age","sex","sex_orient","sex_orient_4_TEXT","gender","gender_3_TEXT","race","poly_identity","rel_status","num_partners","num_partners_3_TEXT","jealousy_proneness_1","jealousy_intensity_1","idealAmbitionBlue","idealAttractBlue","idealIntelBlue","idealSexyBlue","idealKindBlue","idealStatusBlue","idealWealthBlue","idealAmbitionOrange","idealAttractOrange","idealIntelOrange","idealSexyOrange","idealKindOrange","idealStatusOrange","idealWealthOrange","attncheck9","orange_gender","orange_gender._3_TEXT","blue_gender","blue_gender_3_TEXT","self_ambition1","self_ambition2","attn_check8","self_intel1","self_intel2","self_kind1","self_kind2","self_attract1","self_attract2","self_finance1","self_finance2","self_sexy1","self_sexy2","self_status1","self_status2","entered_poly","openness_poly","fin_invest","time_invest","emot_close","roles_blue","roles_orange","monog_attn","poly_attn","actual_a_ambition1","actual_a_ambition2","attn_check10","actual_a_intel1","actual_a_intel2","actual_a_kind1","actual_a_kind2","actual_a_attract1","actual_a_attract2","actual_a_finance1","actual_a_finance2","actual_a_sexy1","actual_a_sexy2","actual_a_status1","actual_a_status2","actual_a_age","actual_a_gender","actual_a_gender._4_TEXT","actual_b_ambition1","actual_b_ambition2","actual_b_intel1","actual_b_intel2","actual_b_kind1","actual_b_kind2","actual_b_attract1","actual_b_attract2","actual_b_finance1","actual_b_finance2","actual_b_sexy1","actual_b_sexy2","actual_b_status1","actual_b_status2","actual_b_age","actual_b_gender","actual_b_gender._4_TEXT","actual_ambition1","actual_ambition2","actual_intel1","actual_intel2","actual_kind1","actual_kind2","actual_attract1","actual_attract2","actual_finance1","actual_finance2","actual_sexy1","actual_sexy2","actual_status1","attn_check10.1","actual_status2","actual_partner_age","actual_gender","actual_gender_4_TEXT","textQuality","monog_attn_dup","poly_attn_dup","PIN","raceText","self_ambition","self_intel","self_kind","self_attract","self_finance","self_sexy","self_status","actual_a_ambition","actual_a_intel","actual_a_kind","actual_a_attract","actual_a_finance","actual_a_sexy","actual_a_status","actual_b_ambition","actual_b_intel","actual_b_kind","actual_b_attract","actual_b_finance","actual_b_sexy","actual_b_status","actual_ambition","actual_intel","actual_kind","actual_attract","actual_finance","actual_sexy","actual_status","group"
53,"0","1","","0","","6","0","2",1,"",1,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,9,"1","","1","",5,5,8,6,7,10,10,4,1,5,6,5,5,7,5,2,1,4,4,3,"1,2,3,4,10","1,2,3,4,10","I think that someone would enter into a polyamorous relationship because different people bring different things to the relationship.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",8,8,5,5,9,5,5,6,8,7,6,5,9,10,8,59,"2","",0,FALSE,NA,"226","White",5,6.5,10,2.5,5.5,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,5,7,5.5,7.5,5.5,8.5,"partnered_monog"
40,"1","1","","1","","6","0","2",1,"",3,5,0,3,3,6,9,1,9,0,8,5,8,8,2,8,9,"1","","0","",7,7,8,6,8,8,9,3,3,5,5,6,8,7,8,2,1,4,6,4,"1,4,6,9,10","1,3,5,10","I think people enter into polyamorous relationships to meet their social and sexual needs. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",4,3,7,7,8,8,8,7,5,4,6,2,8,10,9,39,"1","",0,FALSE,NA,"126","White",7,7,8.5,3,5,7,7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5,7,8,7.5,4.5,4,8.5,"partnered_monog"
39,"0","3","","0","","6","1","2",2,"",2,2,6,2,8,3,10,10,5,4,8,3,5,4,2,0,9,"0","","1","",4,3,8,7,6,9,8,5,7,9,7,8,4,8,6,NA,NA,1,2,1,"1,2,3,4,5,9,10","1,4,10",NA,"Being bisexual and married to a man. I missed being with women. I am more gay than straight and my life felt inauthentic when I was monogamous ",5,4,11,7,8,8,6,6,6,8,5,4,2,6,5,37,"2","",4,5,7,5,5,8,7,7,4,3,7,7,5,5,31,"1","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,NA,FALSE,"73","White",3.5,6.5,8.5,6,8,6,7,4.5,7.5,7,6,6.5,3,5.5,4.5,6,6.5,7,3.5,7,5,NA,NA,NA,NA,NA,NA,NA,"multi_poly"
24,"1","4","Queer","1","","1,6","0","1",NA,"",NA,NA,4,5,6,5,6,1,1,7,7,7,4,7,5,5,9,"0","","0","",3,7,8,8,6,6,7,4,4,5,5,5,6,6,5,2,4,3,6,3,"1,2,4,9,10","1,2,3,4,5,6","I don't think I can ever really understand it, but I would suppose some people feel like one person can't satisfy their needs in a partnership. Or they are just interested in making romantic connections and don't feel like a commitment of one person is important.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,FALSE,NA,"160","Multi-racial",5,7,6.5,4,5,5.5,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"single_monog"
39,"0","1","","0","","3","0","2",1,"",5,7,5,5,6,7,6,6,7,5,5,5,5,5,1,2,9,"1","","1","",8,10,8,8,7,7,8,6,2,7,8,9,10,8,8,2,1,2,4,4,"1,5","2,6","When they are not getting all they need from their partner. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",4,6,8,8,6,2,5,5,8,6,5,2,5,10,5,35,"2","",0,FALSE,NA,"139","Hispanic or Latino",9,7.5,7.5,4,7.5,9.5,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,8,4,5,7,3.5,5,"partnered_monog"
51,"1","1","","1","","3,6","0","1",NA,"",NA,NA,3,7,4,10,5,2,10,2,10,6,4,3,1,3,9,"0","","0","",3,3,8,7,8,5,8,5,6,5,5,8,4,5,5,2,2,4,4,3,"1","1","Because they want their cake and eat it also",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,FALSE,NA,"209","Multi-racial",3,7.5,6.5,5.5,5,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"single_monog"
56,"1","1","","1","","6","0","2",1,"",3,5,4,6,1,10,7,2,5,1,5,5,10,7,2,5,9,"0","","0","",5,5,8,5,5,7,8,6,5,7,4,6,7,8,6,2,1,4,4,3,"1,2,4,6,10","1,2,4,6,10"," E a use they found people who think the way they do",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",5,5,5,6,7,9,7,6,4,2,8,7,7,10,5,55,"1","",0,FALSE,NA,"32","White",5,5,7.5,5.5,5.5,6.5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5.5,8,6.5,3,7.5,6,"partnered_monog"
26,"1","4","Asexual","0","","3,6","0","1",NA,"",NA,NA,1,5,8,0,10,3,3,5,4,8,0,10,5,8,9,"3","IDC","3","IIDC",3,4,8,7,6,6,8,5,5,3,2,5,2,4,3,2,2,5,4,3,"2,3,4,5,9,10","2,3,4,5,9,10","Because they want to date and have lots of sex ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,FALSE,NA,"165","Multi-racial",3.5,6.5,7,5,2.5,3.5,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"single_monog"
41,"1","1","","1","","6","1","2",1,"",2,6,5,1,4,4,2,4,3,8,4,4,3,10,10,8,9,"0","","0","",2,1,8,5,5,2,2,3,3,7,2,3,5,2,1,1,NA,5,5,4,"3","1,2,4,10",NA,"Boredom ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",6,5,6,5,5,5,4,2,7,7,1,9,6,10,6,37,"1","",0,NA,FALSE,"35","White",1.5,5,2,3,4.5,4,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.5,5.5,5,3,7,5,6,"one_poly"
34,"1","1","","1","","6","0","2",1,"",1,3,2,7,3,8,6,2,3,5,5,8,4,7,5,5,9,"0","","0","",7,7,8,7,8,5,6,4,4,7,8,5,5,8,7,2,1,4,6,4,"1,4,10","2,3,5,6,9","Someone may be physically able to divide time, money, and energy to more than one person and not feel the need to limit themselves to just one, especially if they can provide different things for them.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",8,4,7,8,6,6,5,5,5,4,5,3,6,10,5,33,"1","",0,FALSE,NA,"50","White",7,7.5,5.5,4,7.5,5,7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,7.5,6,5,4.5,4,5.5,"partnered_monog"
36,"1","1","","1","","6","0","1",NA,"",NA,NA,2,6,2,6,6,1,6,2,8,8,8,8,3,4,9,"0","","0","",4,4,8,5,5,5,7,4,3,4,5,4,7,4,3,2,4,2,5,4,"1,3,4","1,2,4,10","They have different needs they want met, so they get them from different kind of people.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,FALSE,NA,"163","White",4,5,6,3.5,4.5,5.5,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"single_monog"
34,"0","1","","0","","6","0","2",1,"",2,2,1,5,5,1,7,2,6,1,10,5,4,10,6,7,9,"1","","1","",6,6,8,7,6,6,4,6,7,4,5,4,2,6,4,2,1,4,6,5,"2,3,4,5,9,10","2,4,5,10","They have forsaken God",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",5,5,7,5,8,5,9,8,4,4,7,9,4,10,4,36,"2","",0,FALSE,NA,"111","White",6,6.5,5,6.5,4.5,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6,6.5,8.5,4,8,4,"partnered_monog"
34,"1","1","","1","","1","0","5",1,"",2,5,3,9,3,9,5,3,0,5,6,7,4,6,3,7,9,"0","","0","",3,4,8,8,9,5,8,6,5,1,1,7,10,6,6,2,5,4,4,4,"1,2,4,6,10","1,2,3,4,5,6,9,10","You have one life to live. I don't really believe in one true love type of situation. To have multiple partners doesn't limit you from different experiences that you would otherwise not have. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",4,4,6,6,10,8,8,8,6,6,5,1,7,10,5,35,"1","",0,FALSE,NA,"150","Asian or Pacific Islander",3.5,8.5,6.5,5.5,1,8.5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,9,8,6,3,6,"partnered_monog"
26,"1","1","","1","","1","0","5",1,"",3,2,2,7,5,7,5,3,4,6,6,7,6,5,3,4,9,"0","","0","",3,3,8,6,5,7,8,5,5,4,6,6,6,5,5,2,2,6,5,4,"1","2","Someone may have a lot of needs that cannot be met by just one person (sexual, financial, emotional).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",5,5,6,5,8,8,5,5,8,7,5,5,5,10,6,26,"1","",0,FALSE,NA,"180","Asian or Pacific Islander",3,5.5,7.5,5,5,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5.5,8,5,7.5,5,5.5,"partnered_monog"
30,"0","1","","0","","6","0","1",NA,"",NA,NA,6,5,5,6,5,5,5,6,5,5,4,5,4,4,9,"0","","1","",7,5,8,8,9,10,4,5,5,9,10,9,8,8,8,2,2,2,3,4,"1,2,5","2,4","I think it is personal and also I think a polyamorous relationship helps a person to make life better.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,FALSE,NA,"125","White",6,8.5,7,5,9.5,8.5,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"single_monog"
25,"0","1","","0","","2","0","5",1,"",4,7,5,5,5,0,10,0,10,5,5,5,0,10,0,10,9,"1","","1","",8,8,8,7,5,8,10,8,5,5,10,7,1,7,6,2,1,4,4,3,"2,3,4,5,9,10","2,3,4,5,9,10","Unwilling to commit to one person",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",9,9,9,9,6,6,9,9,5,10,9,9,7,10,6,31,"2","",0,FALSE,NA,"191","Black or African American",8,6,9,6.5,7.5,4,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,9,6,9,7.5,9,6.5,"partnered_monog"
37,"1","1","","1","","6","0","5",1,"",3,2,4,5,5,4,5,5,6,4,6,4,8,6,3,5,9,"0","","0","",3,4,8,7,7,3,5,5,5,4,5,5,6,5,5,2,1,3,3,2,"2,3,5","1,4,10","This allows a person to fulfill their needs that one partner is unable or unwilling to fulfill, without resorting to cheating since everyone is aware of all of the partners involved.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",4,5,7,5,6,7,3,2,5,5,4,5,5,10,5,39,"1","",0,FALSE,NA,"82","White",3.5,7,4,5,4.5,5.5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5,6,6.5,2.5,5,4.5,5,"partnered_monog"
31,"1","1","","1","","2","0","1",NA,"",NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,9,"0","","0","",1,1,8,8,6,6,7,5,0,1,1,3,3,1,1,2,2,4,5,5,"1,2,4,5,10","1,2,3,4,6,9,10","Try new things ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,FALSE,NA,"213","Black or African American",1,7,6.5,2.5,1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"single_monog"
77,"1","1","","1","","6","0","2",1,"",2,1,5,5,6,5,6,5,5,6,6,5,4,5,3,4,9,"0","","0","",5,5,8,5,4,6,5,5,3,4,4,5,2,5,5,2,1,5,4,3,"1,2,3,4,5,6,9,10","1,2,3,4,5,6,9,10","Because they are not happy with their current situation ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",7,6,7,6,6,8,6,6,5,2,7,4,7,10,8,75,"1","",0,FALSE,NA,"143","White",5,4.5,5.5,4,4,3.5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5,6.5,7,6,3.5,5.5,7.5,"partnered_monog"
42,"1","1","","1","","6","0","1",NA,"",NA,NA,4,6,7,6,8,4,4,3,7,0,5,8,2,6,9,"0","","0","",4,5,8,8,8,5,7,4,5,8,7,0,2,6,5,2,1,5,4,2,"1,4,10","2,3,5,9","If they are unsure that any one person can meet all their needs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,FALSE,NA,"57","White",4.5,8,6,4.5,7.5,1,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"single_monog"
30,"0","2","","1","","2","0","5",1,"",2,3,7,4,7,4,5,3,4,7,5,7,4,4,3,6,9,"1","","1","",9,10,8,10,10,10,9,8,8,8,9,8,9,9,8,2,4,5,5,4,"4,5","1,6","For more excitement or looking to find more than what they have in their current relationship or for financial support or other reasons best known to them.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",10,10,9,10,9,10,9,9,9,9,8,9,9,10,5,31,"2","",0,FALSE,NA,"142","Black or African American",9.5,10,9.5,8,8.5,8.5,8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,9.5,9.5,9,9,8.5,7,"partnered_monog"
33,"0","1","","0","","6","0","1",NA,"",NA,NA,3,6,6,8,7,3,7,3,5,1,6,6,4,5,9,"1","","1","",6,6,8,6,6,5,5,4,5,6,5,5,5,5,5,2,2,2,3,1,"2,3,4,5","1,10","enjoy keeping things interesting",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,FALSE,NA,"67","White",6,6,5,4.5,5.5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"single_monog"
34,"1","1","","1","","6","0","2",1,"",2,3,0,8,4,3,5,0,0,9,7,9,6,3,7,9,9,"0","","0","",8,7,8,7,7,4,7,8,7,8,7,5,5,8,7,2,1,3,6,4,"1,4,10","3,5","Needs aren't being met b one person",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",5,5,8,8,7,5,8,8,6,5,8,7,7,10,6,35,"1","",0,FALSE,NA,"102","White",7.5,7,5.5,7.5,7.5,5,7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,8,6,8,5.5,7.5,6.5,"partnered_monog"
54,"0","1","","0","","6","0","2",1,"",5,6,4,6,4,7,6,2,5,3,5,4,8,6,2,8,9,"1","","1","",6,5,8,9,10,9,9,7,6,5,6,9,9,9,7,2,1,4,4,4,"1,2,3,4,10","1,2,3,4,10","Because what is lacking in one relationship could be found in the other relationship.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",9,9,5,7,9,8,9,8,7,9,4,9,10,10,9,61,"2","",0,FALSE,NA,"26","White",5.5,9.5,9,6.5,5.5,9,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,6,8.5,8.5,8,6.5,9.5,"partnered_monog"
42,"1","1","","1","","2","0","2",1,"",1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,9,"1","","1","",9,10,8,9,9,9,10,8,8,5,6,9,9,9,9,2,1,2,4,1,"2,3,5,9","1,2,6","To seek emotional and sexual intimacy with multiple people",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",8,8,8,8,9,8,9,8,5,5,9,9,9,10,8,39,"2","",0,FALSE,NA,"13","Black or African American",9.5,9,9.5,8,5.5,9,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,8,8.5,8.5,5,9,8.5,"partnered_monog"
45,"0","1","","0","","6","0","2",1,"",1,1,4,5,8,5,8,3,5,4,4,5,5,7,3,4,9,"1","","1","",4,6,8,6,6,6,7,6,5,1,3,6,5,5,5,2,2,3,4,3,"1,2,3,4,5,6,9,10","1,2,3,4,5,6,9,10","They do not want to feel trapped in a typical monogamous relationship ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",7,8,7,8,9,9,6,7,5,6,8,5,8,10,5,50,"2","",0,FALSE,NA,"151","White",5,6,6.5,5.5,2,5.5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.5,7.5,9,6.5,5.5,6.5,6.5,"partnered_monog"
33,"0","1","","0","","6","0","2",1,"",4,5,7,3,3,3,3,3,5,3,10,2,9,3,9,7,9,"1","","1","",5,4,8,9,6,3,7,4,6,5,5,5,6,6,6,2,1,4,6,5,"3,6","1,2,4","Perhaps due to feeling constrained by only being with one partner.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",8,7,9,5,5,2,7,4,2,6,5,3,5,10,6,32,"2","",0,FALSE,NA,"141","White",4.5,7.5,5,5,5,5.5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.5,7,3.5,5.5,4,4,5.5,"partnered_monog"
40,"1","1","","1","","6","0","2",1,"",5,6,0,8,9,5,8,3,2,0,8,9,5,9,4,0,9,"0","","0","",6,5,8,5,5,4,4,4,4,6,4,5,5,4,4,2,3,4,4,3,"1,2,4,9,10","1,2,4,9,10","If they are a very non jealous person and they fall in love with someone else.  Then all parties decide it's ok, so instead of a breakup there's polyamory.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",3,3,7,5,7,8,8,6,7,6,5,5,6,10,6,37,"1","",0,FALSE,NA,"223","White",5.5,5,4,4,5,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,7.5,7,6.5,5,6,"partnered_monog"
76,"1","1","","1","","6","0","2",1,"",2,5,0,7,3,9,7,5,1,5,5,7,4,7,3,7,9,"0","","0","",4,2,8,6,6,5,6,5,4,4,1,1,4,4,4,2,2,4,4,3,"1,2,4,6,9,10","1,2,3,4,5,6,9,10","The parents would have different strengths that might not be found in the same person.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",8,7,8,6,7,8,7,7,4,5,4,2,6,10,6,71,"1","",0,FALSE,NA,"2","White",3,6,5.5,4.5,2.5,2.5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.5,7,7.5,7,4.5,3,6,"partnered_monog"
21,"1","1","","1","","6","0","1",NA,"",NA,NA,3,7,5,7,7,1,5,3,7,7,4,7,2,5,9,"0","","0","",7,5,8,8,8,5,9,6,6,5,6,0,1,6,4,2,1,4,3,2,"1,10","10","Because they are indecisive and want options",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,FALSE,NA,"21","White",6,8,7,6,5.5,0.5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"single_monog"
31,"0","2","","0","","6","0","5",1,"",5,7,3,4,4,4,5,3,4,4,4,3,3,9,10,10,9,"0","","0","",6,6,8,8,9,8,6,7,5,2,2,9,9,4,3,2,1,1,1,1,"1","3","Someone sometimes needs more than one person to satisfy themselves.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",8,10,10,10,10,10,10,10,8,7,10,7,8,10,10,32,"1","",0,FALSE,NA,"76","White",6,8.5,7,6,2,9,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,10,10,10,7.5,8.5,9,"partnered_monog"
33,"1","1","","1","","6","0","2",1,"",4,3,4,8,4,6,6,4,4,3,7,5,7,5,4,3,9,"0","","0","",8,7,8,9,8,3,4,6,6,8,8,5,4,7,7,2,1,4,4,3,"1","1","I think they want variety in their life and don't want to settle for a single person.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",3,3,4,4,5,5,6,7,5,3,6,5,5,10,4,28,"1","",0,FALSE,NA,"97","White",7.5,8.5,3.5,6,8,4.5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,5,6.5,4,5.5,4.5,"partnered_monog"
